=== UNITY CONSOLE LOG ===
Session started: 7/14/2025 4:40:20 PM
Unity Version: 6000.0.45f1
Platform: WindowsEditor

[16:40:21.041] [0.000s] [INFO] SimpleTowerDefenseAgent: OnEpisodeBegin called
[16:40:21.046] [0.000s] [INFO] Heuristic: Building tower on node 0
[16:40:21.050] [0.000s] [INFO] Building MachineGunTowerData at position (2.71, 2.41, 0.00)
[16:40:21.051] [0.000s] [INFO] Tower MachineGunTower(Clone) initialized at (2.71, 2.41, 0.00)
[16:40:21.052] [0.000s] [INFO] Tower MachineGunTower(Clone) initialized successfully
[16:40:56.544] [34.820s] [INFO] Heuristic: No actions available
[16:40:56.564] [34.840s] [INFO] Heuristic: No actions available
[16:40:56.582] [34.860s] [INFO] Heuristic: No actions available
[16:40:56.604] [34.880s] [INFO] Heuristic: No actions available
[16:40:56.621] [34.899s] [INFO] Projectile hit target RunnerEnemy(Clone)
[16:40:56.621] [34.899s] [INFO] Dealing 15 damage to RunnerEnemy(Clone)
[16:40:56.622] [34.899s] [INFO] Enemy RunnerEnemy(Clone) taking 15 damage. Health: 15/30
[16:40:56.623] [34.899s] [INFO] Enemy RunnerEnemy(Clone) health after damage: 0/30
[16:40:56.623] [34.899s] [INFO] Enemy RunnerEnemy(Clone) dying!
[16:40:56.624] [34.899s] [INFO] Enemy RunnerEnemy(Clone) died! Giving 10 money reward.
[16:40:56.624] [34.899s] [INFO] Enemy RunnerEnemy(Clone) cleaning up and destroying
[16:40:56.624] [34.899s] [INFO] Enemy destroyed! Enemies alive: 4
[16:40:56.625] [34.899s] [INFO] Called EnemyDestroyed() on WaveSpawner
[16:40:56.628] [34.900s] [INFO] Heuristic: Upgrading tower on node 1
[16:40:56.643] [34.920s] [INFO] Heuristic: No actions available
[16:40:56.662] [34.940s] [INFO] Heuristic: No actions available
[16:40:56.682] [34.960s] [INFO] Heuristic: No actions available
[16:40:56.703] [34.980s] [INFO] Heuristic: No actions available
[16:40:56.704] [34.980s] [INFO] Tower MachineGunTower(Clone) targeting enemy RunnerEnemy(Clone) at distance 4.53
[16:40:56.722] [35.000s] [INFO] Heuristic: No actions available
[16:40:56.723] [35.001s] [INFO] Tower MachineGunTower(Clone) targeting enemy RunnerEnemy(Clone) at distance 4.86
[16:40:56.742] [35.020s] [INFO] Heuristic: No actions available
[16:40:56.764] [35.040s] [INFO] Heuristic: No actions available
[16:40:56.784] [35.060s] [INFO] Heuristic: No actions available
[16:40:56.804] [35.080s] [INFO] Heuristic: No actions available
[16:40:56.823] [35.100s] [INFO] Heuristic: No actions available
[16:40:56.844] [35.120s] [INFO] Heuristic: No actions available
[16:40:56.862] [35.140s] [INFO] Tower MachineGunTower(Clone) shooting at RunnerEnemy(Clone)
[16:40:56.863] [35.140s] [INFO] Projectile created targeting RunnerEnemy(Clone) with 15 damage at 10 speed
[16:40:56.866] [35.140s] [INFO] Heuristic: No actions available
[16:40:56.882] [35.160s] [INFO] Heuristic: No actions available
[16:40:56.902] [35.180s] [INFO] Heuristic: No actions available
[16:40:56.922] [35.200s] [INFO] Heuristic: No actions available
[16:40:56.942] [35.220s] [INFO] Heuristic: No actions available
[16:40:56.962] [35.240s] [INFO] Heuristic: No actions available
[16:40:56.979] [35.258s] [INFO] Tower MachineGunTower(Clone) shooting at RunnerEnemy(Clone)
[16:40:56.981] [35.258s] [INFO] Projectile created targeting RunnerEnemy(Clone) with 15 damage at 10 speed
[16:40:56.984] [35.260s] [INFO] Heuristic: No actions available
[16:40:57.003] [35.280s] [INFO] Heuristic: No actions available
[16:40:57.022] [35.300s] [INFO] Heuristic: No actions available
[16:40:57.043] [35.320s] [INFO] Heuristic: No actions available
[16:40:57.062] [35.340s] [INFO] Heuristic: No actions available
[16:40:57.084] [35.360s] [INFO] Heuristic: No actions available
[16:40:57.102] [35.380s] [INFO] Heuristic: No actions available
[16:40:57.122] [35.400s] [INFO] Heuristic: No actions available
[16:40:57.143] [35.420s] [INFO] Heuristic: No actions available
[16:40:57.162] [35.440s] [INFO] Heuristic: No actions available
[16:40:57.184] [35.460s] [INFO] Heuristic: No actions available
[16:40:57.203] [35.480s] [INFO] Heuristic: No actions available
[16:40:57.204] [35.481s] [INFO] Tower MachineGunTower(Clone) targeting enemy RunnerEnemy(Clone) at distance 3.73
[16:40:57.224] [35.500s] [INFO] Heuristic: No actions available
[16:40:57.224] [35.501s] [INFO] Tower MachineGunTower(Clone) targeting enemy RunnerEnemy(Clone) at distance 4.12
[16:40:57.244] [35.520s] [INFO] Heuristic: No actions available
[16:40:57.264] [35.540s] [INFO] Heuristic: No actions available
[16:40:57.271] [35.549s] [INFO] Projectile hit target RunnerEnemy(Clone)
[16:40:57.271] [35.549s] [INFO] Dealing 15 damage to RunnerEnemy(Clone)
[16:40:57.272] [35.549s] [INFO] Enemy RunnerEnemy(Clone) taking 15 damage. Health: 30/30
[16:40:57.273] [35.549s] [INFO] Enemy RunnerEnemy(Clone) health after damage: 15/30
[16:40:57.283] [35.560s] [INFO] Heuristic: No actions available
[16:40:57.303] [35.580s] [INFO] Heuristic: No actions available
[16:40:57.323] [35.600s] [INFO] Heuristic: No actions available
[16:40:57.336] [35.613s] [INFO] Projectile hit target RunnerEnemy(Clone)
[16:40:57.336] [35.613s] [INFO] Dealing 15 damage to RunnerEnemy(Clone)
[16:40:57.337] [35.613s] [INFO] Enemy RunnerEnemy(Clone) taking 15 damage. Health: 15/30
[16:40:57.337] [35.613s] [INFO] Enemy RunnerEnemy(Clone) health after damage: 0/30
[16:40:57.338] [35.613s] [INFO] Enemy RunnerEnemy(Clone) dying!
[16:40:57.338] [35.613s] [INFO] Enemy RunnerEnemy(Clone) died! Giving 10 money reward.
[16:40:57.338] [35.613s] [INFO] Enemy RunnerEnemy(Clone) cleaning up and destroying
[16:40:57.339] [35.613s] [INFO] Enemy destroyed! Enemies alive: 3
[16:40:57.340] [35.613s] [INFO] Called EnemyDestroyed() on WaveSpawner
[16:40:57.343] [35.620s] [INFO] Heuristic: No actions available
[16:40:57.362] [35.640s] [INFO] Heuristic: No actions available
[16:40:57.383] [35.660s] [INFO] Heuristic: No actions available
[16:40:57.403] [35.680s] [INFO] Heuristic: No actions available
[16:40:57.423] [35.700s] [INFO] Heuristic: No actions available
[16:40:57.443] [35.720s] [INFO] Heuristic: No actions available
[16:40:57.464] [35.740s] [INFO] Heuristic: No actions available
[16:40:57.483] [35.760s] [INFO] Heuristic: No actions available
[16:40:57.504] [35.780s] [INFO] Heuristic: No actions available
[16:40:57.522] [35.800s] [INFO] Heuristic: No actions available
[16:40:57.544] [35.820s] [INFO] Heuristic: No actions available
[16:40:57.563] [35.840s] [INFO] Heuristic: No actions available
[16:40:57.583] [35.860s] [INFO] Heuristic: No actions available
[16:40:57.603] [35.880s] [INFO] Heuristic: No actions available
[16:40:57.624] [35.900s] [INFO] Heuristic: No actions available
[16:40:57.643] [35.920s] [INFO] Heuristic: No actions available
[16:40:57.663] [35.940s] [INFO] Heuristic: No actions available
[16:40:57.683] [35.960s] [INFO] Heuristic: No actions available
[16:40:57.703] [35.980s] [INFO] Heuristic: No actions available
[16:40:57.704] [35.980s] [INFO] Tower MachineGunTower(Clone) targeting enemy RunnerEnemy(Clone) at distance 4.53
[16:40:57.723] [36.000s] [INFO] Heuristic: No actions available
[16:40:57.724] [36.001s] [INFO] Tower MachineGunTower(Clone) targeting enemy RunnerEnemy(Clone) at distance 4.86
[16:40:57.743] [36.020s] [INFO] Observations - Money: 50, Lives: 20, Wave: 1, Enemies: 3
[16:40:57.744] [36.020s] [INFO] Heuristic: No actions available
[16:40:57.750] [36.028s] [INFO] Tower MachineGunTower(Clone) shooting at RunnerEnemy(Clone)
[16:40:57.751] [36.028s] [INFO] Projectile created targeting RunnerEnemy(Clone) with 15 damage at 10 speed
[16:40:57.763] [36.040s] [INFO] Heuristic: No actions available
[16:40:57.782] [36.060s] [INFO] Heuristic: No actions available
[16:40:57.803] [36.080s] [INFO] Heuristic: No actions available
[16:40:57.824] [36.100s] [INFO] Heuristic: No actions available
[16:40:57.842] [36.120s] [INFO] Heuristic: No actions available
[16:40:57.848] [36.126s] [INFO] Tower MachineGunTower(Clone) shooting at RunnerEnemy(Clone)
[16:40:57.849] [36.126s] [INFO] Projectile created targeting RunnerEnemy(Clone) with 15 damage at 10 speed
[16:40:57.863] [36.140s] [INFO] Heuristic: No actions available
[16:40:57.885] [36.160s] [INFO] Heuristic: No actions available
[16:40:57.904] [36.180s] [INFO] Heuristic: No actions available
[16:40:57.923] [36.200s] [INFO] Heuristic: No actions available
[16:40:57.943] [36.220s] [INFO] Heuristic: No actions available
[16:40:57.964] [36.240s] [INFO] Heuristic: No actions available
[16:40:57.983] [36.260s] [INFO] Heuristic: No actions available
[16:40:58.003] [36.280s] [INFO] Heuristic: No actions available
[16:40:58.024] [36.300s] [INFO] Heuristic: No actions available
[16:40:58.044] [36.320s] [INFO] Heuristic: No actions available
[16:40:58.064] [36.340s] [INFO] Heuristic: No actions available
[16:40:58.084] [36.360s] [INFO] Heuristic: No actions available
[16:40:58.103] [36.380s] [INFO] Heuristic: No actions available
[16:40:58.123] [36.400s] [INFO] Heuristic: No actions available
[16:40:58.143] [36.420s] [INFO] Heuristic: No actions available
[16:40:58.162] [36.440s] [INFO] Heuristic: No actions available
[16:40:58.172] [36.451s] [INFO] Projectile hit target RunnerEnemy(Clone)
[16:40:58.173] [36.451s] [INFO] Dealing 15 damage to RunnerEnemy(Clone)
[16:40:58.174] [36.451s] [INFO] Enemy RunnerEnemy(Clone) taking 15 damage. Health: 30/30
[16:40:58.175] [36.451s] [INFO] Enemy RunnerEnemy(Clone) health after damage: 15/30
[16:40:58.183] [36.460s] [INFO] Heuristic: No actions available
[16:40:58.204] [36.480s] [INFO] Heuristic: No actions available
[16:40:58.204] [36.481s] [INFO] Tower MachineGunTower(Clone) targeting enemy RunnerEnemy(Clone) at distance 3.73
[16:40:58.221] [36.498s] [INFO] Projectile hit target RunnerEnemy(Clone)
[16:40:58.221] [36.498s] [INFO] Dealing 15 damage to RunnerEnemy(Clone)
[16:40:58.221] [36.498s] [INFO] Enemy RunnerEnemy(Clone) taking 15 damage. Health: 15/30
[16:40:58.221] [36.498s] [INFO] Enemy RunnerEnemy(Clone) health after damage: 0/30
[16:40:58.223] [36.498s] [INFO] Enemy RunnerEnemy(Clone) dying!
[16:40:58.223] [36.498s] [INFO] Enemy RunnerEnemy(Clone) died! Giving 10 money reward.
[16:40:58.224] [36.498s] [INFO] Enemy RunnerEnemy(Clone) cleaning up and destroying
[16:40:58.224] [36.498s] [INFO] Enemy destroyed! Enemies alive: 2
[16:40:58.225] [36.498s] [INFO] Called EnemyDestroyed() on WaveSpawner
[16:40:58.228] [36.500s] [INFO] Heuristic: No actions available
[16:40:58.241] [36.520s] [INFO] Heuristic: No actions available
[16:40:58.264] [36.540s] [INFO] Heuristic: No actions available
[16:40:58.283] [36.560s] [INFO] Heuristic: No actions available
[16:40:58.304] [36.580s] [INFO] Heuristic: No actions available
[16:40:58.324] [36.600s] [INFO] Heuristic: No actions available
[16:40:58.343] [36.620s] [INFO] Heuristic: No actions available
[16:40:58.363] [36.640s] [INFO] Heuristic: No actions available
[16:40:58.384] [36.660s] [INFO] Heuristic: No actions available
[16:40:58.403] [36.680s] [INFO] Heuristic: No actions available
[16:40:58.423] [36.700s] [INFO] Heuristic: No actions available
[16:40:58.443] [36.720s] [INFO] Heuristic: No actions available
[16:40:58.462] [36.740s] [INFO] Heuristic: No actions available
[16:40:58.483] [36.760s] [INFO] Heuristic: No actions available
[16:40:58.503] [36.780s] [INFO] Heuristic: No actions available
[16:40:58.523] [36.800s] [INFO] Heuristic: No actions available
[16:40:58.543] [36.820s] [INFO] Heuristic: No actions available
[16:40:58.562] [36.840s] [INFO] Heuristic: No actions available
[16:40:58.583] [36.860s] [INFO] Heuristic: No actions available
[16:40:58.603] [36.880s] [INFO] Heuristic: No actions available
[16:40:58.623] [36.900s] [INFO] Heuristic: No actions available
[16:40:58.642] [36.920s] [INFO] Heuristic: No actions available
[16:40:58.664] [36.940s] [INFO] Heuristic: No actions available
[16:40:58.682] [36.960s] [INFO] Heuristic: No actions available
[16:40:58.703] [36.980s] [INFO] Heuristic: No actions available
[16:40:58.704] [36.981s] [INFO] Tower MachineGunTower(Clone) targeting enemy RunnerEnemy(Clone) at distance 4.52
[16:40:58.723] [37.000s] [INFO] Heuristic: No actions available
[16:40:58.724] [37.000s] [INFO] Tower MachineGunTower(Clone) targeting enemy RunnerEnemy(Clone) at distance 4.86
[16:40:58.744] [37.020s] [INFO] Heuristic: No actions available
[16:40:58.753] [37.031s] [INFO] Tower MachineGunTower(Clone) shooting at RunnerEnemy(Clone)
[16:40:58.754] [37.031s] [INFO] Projectile created targeting RunnerEnemy(Clone) with 15 damage at 10 speed
[16:40:58.764] [37.040s] [INFO] Heuristic: No actions available
[16:40:58.782] [37.060s] [INFO] Heuristic: No actions available
[16:40:58.804] [37.080s] [INFO] Heuristic: No actions available
[16:40:58.823] [37.100s] [INFO] Heuristic: No actions available
[16:40:58.831] [37.110s] [INFO] Tower MachineGunTower(Clone) shooting at RunnerEnemy(Clone)
[16:40:58.832] [37.110s] [INFO] Projectile created targeting RunnerEnemy(Clone) with 15 damage at 10 speed
[16:40:58.843] [37.120s] [INFO] Heuristic: No actions available
[16:40:58.863] [37.140s] [INFO] Heuristic: No actions available
[16:40:58.884] [37.160s] [INFO] Heuristic: No actions available
[16:40:58.903] [37.180s] [INFO] Heuristic: No actions available
[16:40:58.924] [37.200s] [INFO] Heuristic: No actions available
[16:40:58.943] [37.220s] [INFO] Heuristic: No actions available
[16:40:58.962] [37.240s] [INFO] Heuristic: No actions available
[16:40:58.984] [37.260s] [INFO] Heuristic: No actions available
[16:40:59.003] [37.280s] [INFO] Heuristic: No actions available
[16:40:59.022] [37.300s] [INFO] Heuristic: No actions available
[16:40:59.043] [37.320s] [INFO] Heuristic: No actions available
[16:40:59.063] [37.340s] [INFO] Heuristic: No actions available
[16:40:59.084] [37.360s] [INFO] Heuristic: No actions available
[16:40:59.103] [37.380s] [INFO] Heuristic: No actions available
[16:40:59.124] [37.400s] [INFO] Heuristic: No actions available
[16:40:59.143] [37.420s] [INFO] Heuristic: No actions available
[16:40:59.163] [37.440s] [INFO] Heuristic: No actions available
[16:40:59.176] [37.453s] [INFO] Projectile hit target RunnerEnemy(Clone)
[16:40:59.176] [37.453s] [INFO] Dealing 15 damage to RunnerEnemy(Clone)
[16:40:59.176] [37.453s] [INFO] Enemy RunnerEnemy(Clone) taking 15 damage. Health: 30/30
[16:40:59.177] [37.453s] [INFO] Enemy RunnerEnemy(Clone) health after damage: 15/30
[16:40:59.182] [37.460s] [INFO] Heuristic: No actions available
[16:40:59.202] [37.480s] [INFO] Heuristic: No actions available
[16:40:59.203] [37.480s] [INFO] Tower MachineGunTower(Clone) targeting enemy RunnerEnemy(Clone) at distance 3.73
[16:40:59.206] [37.484s] [INFO] Projectile hit target RunnerEnemy(Clone)
[16:40:59.206] [37.484s] [INFO] Dealing 15 damage to RunnerEnemy(Clone)
[16:40:59.207] [37.484s] [INFO] Enemy RunnerEnemy(Clone) taking 15 damage. Health: 15/30
[16:40:59.207] [37.484s] [INFO] Enemy RunnerEnemy(Clone) health after damage: 0/30
[16:40:59.207] [37.484s] [INFO] Enemy RunnerEnemy(Clone) dying!
[16:40:59.207] [37.484s] [INFO] Enemy RunnerEnemy(Clone) died! Giving 10 money reward.
[16:40:59.209] [37.484s] [INFO] Enemy RunnerEnemy(Clone) cleaning up and destroying
[16:40:59.209] [37.484s] [INFO] Enemy destroyed! Enemies alive: 1
[16:40:59.209] [37.484s] [INFO] Called EnemyDestroyed() on WaveSpawner
[16:40:59.223] [37.500s] [INFO] Heuristic: No actions available
[16:40:59.243] [37.520s] [INFO] Heuristic: No actions available
[16:40:59.263] [37.540s] [INFO] Heuristic: No actions available
[16:40:59.282] [37.560s] [INFO] Heuristic: No actions available
[16:40:59.303] [37.580s] [INFO] Heuristic: No actions available
[16:40:59.322] [37.600s] [INFO] Heuristic: No actions available
[16:40:59.344] [37.620s] [INFO] Heuristic: No actions available
[16:40:59.363] [37.640s] [INFO] Heuristic: No actions available
[16:40:59.384] [37.660s] [INFO] Heuristic: No actions available
[16:40:59.402] [37.680s] [INFO] Heuristic: No actions available
[16:40:59.422] [37.700s] [INFO] Heuristic: No actions available
[16:40:59.443] [37.720s] [INFO] Heuristic: No actions available
[16:40:59.463] [37.740s] [INFO] Heuristic: No actions available
[16:40:59.483] [37.760s] [INFO] Heuristic: No actions available
[16:40:59.503] [37.780s] [INFO] Heuristic: No actions available
[16:40:59.523] [37.800s] [INFO] Heuristic: No actions available
[16:40:59.544] [37.820s] [INFO] Heuristic: No actions available
[16:40:59.562] [37.840s] [INFO] Heuristic: No actions available
[16:40:59.582] [37.860s] [INFO] Heuristic: No actions available
[16:40:59.602] [37.880s] [INFO] Heuristic: No actions available
[16:40:59.624] [37.900s] [INFO] Heuristic: No actions available
[16:40:59.643] [37.920s] [INFO] Heuristic: No actions available
[16:40:59.663] [37.940s] [INFO] Heuristic: No actions available
[16:40:59.684] [37.960s] [INFO] Heuristic: No actions available
[16:40:59.702] [37.980s] [INFO] Heuristic: No actions available
[16:40:59.703] [37.980s] [INFO] Tower MachineGunTower(Clone) targeting enemy RunnerEnemy(Clone) at distance 4.53
[16:40:59.724] [38.000s] [INFO] Heuristic: No actions available
[16:40:59.724] [38.001s] [INFO] Tower MachineGunTower(Clone) targeting enemy RunnerEnemy(Clone) at distance 4.86
[16:40:59.743] [38.020s] [INFO] Heuristic: No actions available
[16:40:59.763] [38.040s] [INFO] Heuristic: No actions available
[16:40:59.771] [38.049s] [INFO] Tower MachineGunTower(Clone) shooting at RunnerEnemy(Clone)
[16:40:59.772] [38.049s] [INFO] Projectile created targeting RunnerEnemy(Clone) with 15 damage at 10 speed
[16:40:59.783] [38.060s] [INFO] Heuristic: No actions available
[16:40:59.803] [38.080s] [INFO] Heuristic: No actions available
[16:40:59.823] [38.100s] [INFO] Heuristic: No actions available
[16:40:59.829] [38.107s] [INFO] Tower MachineGunTower(Clone) shooting at RunnerEnemy(Clone)
[16:40:59.830] [38.107s] [INFO] Projectile created targeting RunnerEnemy(Clone) with 15 damage at 10 speed
[16:40:59.843] [38.120s] [INFO] Heuristic: No actions available
[16:40:59.864] [38.140s] [INFO] Heuristic: No actions available
[16:40:59.884] [38.160s] [INFO] Heuristic: No actions available
[16:40:59.902] [38.180s] [INFO] Heuristic: No actions available
[16:40:59.923] [38.200s] [INFO] Heuristic: No actions available
[16:40:59.943] [38.220s] [INFO] Heuristic: No actions available
[16:40:59.964] [38.240s] [INFO] Heuristic: No actions available
[16:40:59.984] [38.260s] [INFO] Heuristic: No actions available
[16:41:00.003] [38.280s] [INFO] Heuristic: No actions available
[16:41:00.024] [38.300s] [INFO] Heuristic: No actions available
[16:41:00.043] [38.320s] [INFO] Heuristic: No actions available
[16:41:00.063] [38.340s] [INFO] Heuristic: No actions available
[16:41:00.083] [38.360s] [INFO] Heuristic: No actions available
[16:41:00.102] [38.380s] [INFO] Heuristic: No actions available
[16:41:00.123] [38.400s] [INFO] Heuristic: No actions available
[16:41:00.143] [38.420s] [INFO] Heuristic: No actions available
[16:41:00.162] [38.440s] [INFO] Heuristic: No actions available
[16:41:00.183] [38.460s] [INFO] Heuristic: No actions available
[16:41:00.193] [38.470s] [INFO] Projectile hit target RunnerEnemy(Clone)
[16:41:00.193] [38.470s] [INFO] Dealing 15 damage to RunnerEnemy(Clone)
[16:41:00.193] [38.470s] [INFO] Enemy RunnerEnemy(Clone) taking 15 damage. Health: 30/30
[16:41:00.195] [38.470s] [INFO] Enemy RunnerEnemy(Clone) health after damage: 15/30
[16:41:00.202] [38.480s] [INFO] Heuristic: No actions available
[16:41:00.204] [38.481s] [INFO] Tower MachineGunTower(Clone) targeting enemy RunnerEnemy(Clone) at distance 3.73
[16:41:00.206] [38.484s] [INFO] Projectile hit target RunnerEnemy(Clone)
[16:41:00.207] [38.484s] [INFO] Dealing 15 damage to RunnerEnemy(Clone)
[16:41:00.207] [38.484s] [INFO] Enemy RunnerEnemy(Clone) taking 15 damage. Health: 15/30
[16:41:00.207] [38.484s] [INFO] Enemy RunnerEnemy(Clone) health after damage: 0/30
[16:41:00.209] [38.484s] [INFO] Enemy RunnerEnemy(Clone) dying!
[16:41:00.210] [38.484s] [INFO] Enemy RunnerEnemy(Clone) died! Giving 10 money reward.
[16:41:00.210] [38.484s] [INFO] Enemy RunnerEnemy(Clone) cleaning up and destroying
[16:41:00.210] [38.484s] [INFO] Enemy destroyed! Enemies alive: 0
[16:41:00.211] [38.484s] [INFO] Called EnemyDestroyed() on WaveSpawner
[16:41:00.211] [38.484s] [INFO] NextWave called! Current wave index: 2, Total waves: 3
[16:41:00.212] [38.484s] [INFO] Wave 2 completed!
[16:41:00.223] [38.500s] [INFO] Heuristic: No actions available
[16:41:00.245] [38.520s] [INFO] Heuristic: No actions available
[16:41:00.263] [38.540s] [INFO] Heuristic: No actions available
[16:41:00.284] [38.560s] [INFO] Heuristic: No actions available
[16:41:00.301] [38.580s] [INFO] Heuristic: No actions available
[16:41:00.323] [38.600s] [INFO] Heuristic: No actions available
[16:41:00.343] [38.620s] [INFO] Heuristic: No actions available
[16:41:00.362] [38.640s] [INFO] Heuristic: No actions available
[16:41:00.384] [38.660s] [INFO] Heuristic: No actions available
[16:41:00.403] [38.680s] [INFO] Heuristic: No actions available
[16:41:00.423] [38.700s] [INFO] Heuristic: No actions available
[16:41:00.443] [38.720s] [INFO] Heuristic: No actions available
[16:41:00.463] [38.740s] [INFO] Heuristic: No actions available
[16:41:00.483] [38.760s] [INFO] Heuristic: No actions available
[16:41:00.503] [38.780s] [INFO] Heuristic: No actions available
[16:41:00.523] [38.800s] [INFO] Heuristic: No actions available
[16:41:00.543] [38.820s] [INFO] Heuristic: No actions available
[16:41:00.562] [38.840s] [INFO] Heuristic: No actions available
[16:41:00.584] [38.860s] [INFO] Heuristic: No actions available
[16:41:00.603] [38.880s] [INFO] Heuristic: No actions available
[16:41:00.624] [38.900s] [INFO] Heuristic: No actions available
[16:41:00.644] [38.920s] [INFO] Heuristic: No actions available
[16:41:00.662] [38.940s] [INFO] Heuristic: No actions available
[16:41:00.683] [38.960s] [INFO] Heuristic: No actions available
[16:41:00.704] [38.980s] [INFO] Heuristic: No actions available
[16:41:00.723] [39.000s] [INFO] Heuristic: No actions available
[16:41:00.743] [39.020s] [INFO] Heuristic: No actions available
[16:41:00.763] [39.040s] [INFO] Heuristic: No actions available
[16:41:00.782] [39.060s] [INFO] Heuristic: No actions available
[16:41:00.803] [39.080s] [INFO] Heuristic: No actions available
[16:41:00.823] [39.100s] [INFO] Heuristic: No actions available
[16:41:00.844] [39.120s] [INFO] Heuristic: No actions available
[16:41:00.863] [39.140s] [INFO] Heuristic: No actions available
[16:41:00.883] [39.160s] [INFO] Heuristic: No actions available
[16:41:00.903] [39.180s] [INFO] Heuristic: No actions available
[16:41:00.923] [39.200s] [INFO] Heuristic: No actions available
[16:41:00.943] [39.220s] [INFO] Heuristic: No actions available
[16:41:00.962] [39.240s] [INFO] Heuristic: No actions available
[16:41:00.983] [39.260s] [INFO] Heuristic: No actions available
[16:41:01.003] [39.280s] [INFO] Heuristic: No actions available
[16:41:01.022] [39.300s] [INFO] Heuristic: No actions available
[16:41:01.042] [39.320s] [INFO] Heuristic: No actions available
[16:41:01.063] [39.340s] [INFO] Heuristic: No actions available
[16:41:01.083] [39.360s] [INFO] Heuristic: No actions available
[16:41:01.103] [39.380s] [INFO] Heuristic: No actions available
[16:41:01.124] [39.400s] [INFO] Heuristic: No actions available
[16:41:01.144] [39.420s] [INFO] Heuristic: No actions available
[16:41:01.163] [39.440s] [INFO] Heuristic: No actions available
[16:41:01.183] [39.460s] [INFO] Heuristic: No actions available
[16:41:01.203] [39.480s] [INFO] Heuristic: No actions available
[16:41:01.223] [39.500s] [INFO] Heuristic: No actions available
[16:41:01.243] [39.520s] [INFO] Heuristic: No actions available
[16:41:01.263] [39.540s] [INFO] Heuristic: No actions available
[16:41:01.282] [39.560s] [INFO] Heuristic: No actions available
[16:41:01.304] [39.580s] [INFO] Heuristic: No actions available
[16:41:01.323] [39.600s] [INFO] Heuristic: No actions available
[16:41:01.343] [39.620s] [INFO] Heuristic: No actions available
[16:41:01.364] [39.640s] [INFO] Heuristic: No actions available
[16:41:01.383] [39.660s] [INFO] Heuristic: No actions available
[16:41:01.402] [39.680s] [INFO] Heuristic: No actions available
[16:41:01.424] [39.700s] [INFO] Heuristic: No actions available
[16:41:01.442] [39.720s] [INFO] Heuristic: No actions available
[16:41:01.463] [39.740s] [INFO] Heuristic: No actions available
[16:41:01.483] [39.760s] [INFO] Heuristic: No actions available
[16:41:01.503] [39.780s] [INFO] Heuristic: No actions available
[16:41:01.522] [39.800s] [INFO] Heuristic: No actions available
[16:41:01.544] [39.820s] [INFO] Heuristic: No actions available
[16:41:01.562] [39.840s] [INFO] Heuristic: No actions available
[16:41:01.582] [39.860s] [INFO] Heuristic: No actions available
[16:41:01.603] [39.880s] [INFO] Heuristic: No actions available
[16:41:01.623] [39.900s] [INFO] Heuristic: No actions available
[16:41:01.644] [39.920s] [INFO] Heuristic: No actions available
[16:41:01.662] [39.940s] [INFO] Heuristic: No actions available
[16:41:01.684] [39.960s] [INFO] Heuristic: No actions available
[16:41:01.703] [39.980s] [INFO] Heuristic: No actions available
[16:41:01.724] [40.000s] [INFO] Heuristic: No actions available
[16:41:01.744] [40.020s] [INFO] Heuristic: No actions available
[16:41:01.763] [40.040s] [INFO] Heuristic: No actions available
[16:41:01.783] [40.060s] [INFO] Heuristic: No actions available
[16:41:01.804] [40.080s] [INFO] Heuristic: No actions available
[16:41:01.823] [40.100s] [INFO] Heuristic: No actions available
[16:41:01.844] [40.120s] [INFO] Heuristic: No actions available
[16:41:01.863] [40.140s] [INFO] Heuristic: No actions available
[16:41:01.882] [40.160s] [INFO] Heuristic: No actions available
[16:41:01.902] [40.180s] [INFO] Heuristic: No actions available
[16:41:01.923] [40.200s] [INFO] Heuristic: No actions available
[16:41:01.944] [40.220s] [INFO] Heuristic: No actions available
[16:41:01.963] [40.240s] [INFO] Heuristic: No actions available
[16:41:01.983] [40.260s] [INFO] Heuristic: No actions available
[16:41:02.004] [40.280s] [INFO] Heuristic: No actions available
[16:41:02.022] [40.300s] [INFO] Heuristic: No actions available
[16:41:02.044] [40.320s] [INFO] Heuristic: No actions available
[16:41:02.064] [40.340s] [INFO] Heuristic: No actions available
[16:41:02.083] [40.360s] [INFO] Heuristic: No actions available
[16:41:02.103] [40.380s] [INFO] Heuristic: No actions available
[16:41:02.124] [40.400s] [INFO] Heuristic: No actions available
[16:41:02.143] [40.420s] [INFO] Heuristic: No actions available
[16:41:02.164] [40.440s] [INFO] Heuristic: No actions available
[16:41:02.183] [40.460s] [INFO] Heuristic: No actions available
[16:41:02.203] [40.480s] [INFO] Heuristic: No actions available
[16:41:02.222] [40.500s] [INFO] Heuristic: No actions available
[16:41:02.243] [40.520s] [INFO] Heuristic: No actions available
[16:41:02.262] [40.540s] [INFO] Heuristic: No actions available
[16:41:02.284] [40.560s] [INFO] Heuristic: No actions available
[16:41:02.304] [40.580s] [INFO] Heuristic: No actions available
[16:41:02.323] [40.600s] [INFO] Heuristic: No actions available
[16:41:02.343] [40.620s] [INFO] Heuristic: No actions available
[16:41:02.364] [40.640s] [INFO] Heuristic: No actions available
[16:41:02.384] [40.660s] [INFO] Heuristic: No actions available
[16:41:02.404] [40.680s] [INFO] Heuristic: No actions available
[16:41:02.422] [40.700s] [INFO] Heuristic: No actions available
